operator,case_id,input_shape,dtype,attrs,value_range,note
SparseLightningIndexerGradKLLossEnhance,11,"[[128, 32, 512], [8192, 1, 512], [128, 16, 128], [8192, 1, 128], [128, 16], [128, 1, 7168], [1, 128, 32], [1, 128, 32], [128, 32, 64], [8192, 1, 64]]","[""float16"", ""float16"", ""float16"", ""float16"", ""float16"", ""int32"", ""float32"", ""float32"", ""float16"", ""float16""]","{""scale_value"": 0.04166666666666666, ""layout"": ""TND"", ""actual_seq_lengths_query"": [128], ""actual_seq_lengths_key"": [8192], ""sparse_mode"": 3, ""sparse_block_size"": 1, ""deterministic"": true}","[[-10, 10], [-10, 10], [-10, 10], [-10, 10], [-1, 1], [-1, 0], [-1, 1], [-1000, 1000], [-10, 10], [-10, 10]]",M-float16-TND-Q128x32x512-K8192x1x512-sparse3-rope | baseline_kernels: SparseLightningIndexerGradKLLoss×1
SparseLightningIndexerGradKLLossEnhance,12,"[[3, 96, 512], [66561, 1, 512], [3, 48, 128], [66561, 1, 128], [3, 48], [3, 1, 5120], [1, 3, 96], [1, 3, 96], [3, 96, 64], [66561, 1, 64]]","[""float16"", ""float16"", ""float16"", ""float16"", ""float16"", ""int32"", ""float32"", ""float32"", ""float16"", ""float16""]","{""scale_value"": 0.04166666666666666, ""layout"": ""TND"", ""actual_seq_lengths_query"": [1, 3], ""actual_seq_lengths_key"": [65536, 66561], ""sparse_mode"": 3, ""sparse_block_size"": 1, ""deterministic"": true}","[[-10, 10], [-10, 10], [-10, 10], [-10, 10], [-1, 1], [-1, 0], [-1, 1], [-1000, 1000], [-10, 10], [-10, 10]]",M-float16-TND-Q3x96x512-K66561x1x512-sparse3-rope | baseline_kernels: SparseLightningIndexerGradKLLoss×1
SparseLightningIndexerGradKLLossEnhance,13,"[[128, 64, 512], [32768, 1, 512], [128, 32, 128], [32768, 1, 128], [128, 32], [128, 1, 6144], [1, 128, 64], [1, 128, 64], [128, 64, 64], [32768, 1, 64]]","[""float16"", ""float16"", ""float16"", ""float16"", ""float16"", ""int32"", ""float32"", ""float32"", ""float16"", ""float16""]","{""scale_value"": 0.04166666666666666, ""layout"": ""TND"", ""actual_seq_lengths_query"": [128], ""actual_seq_lengths_key"": [32768], ""sparse_mode"": 3, ""sparse_block_size"": 1, ""deterministic"": true}","[[-10, 10], [-10, 10], [-10, 10], [-10, 10], [-1, 1], [1, 2], [-1000, 1000], [0, 100], [-10, 10], [-10, 10]]",M-float16-TND-Q128x64x512-K32768x1x512-sparse3-rope | baseline_kernels: SparseLightningIndexerGradKLLoss×1
SparseLightningIndexerGradKLLossEnhance,14,"[[136, 48, 512], [65536, 1, 512], [136, 24, 128], [65536, 1, 128], [136, 24], [136, 1, 3072], [1, 136, 48], [1, 136, 48], [136, 48, 64], [65536, 1, 64]]","[""float16"", ""float16"", ""float16"", ""float16"", ""float16"", ""int32"", ""float32"", ""float32"", ""float16"", ""float16""]","{""scale_value"": 0.04166666666666666, ""layout"": ""TND"", ""actual_seq_lengths_query"": [1, 3, 6, 10, 15, 21, 28, 36, 45, 55, 66, 78, 91, 105, 120, 136], ""actual_seq_lengths_key"": [4096, 8192, 12288, 16384, 20480, 24576, 28672, 32768, 36864, 40960, 45056, 49152, 53248, 57344, 61440, 65536], ""sparse_mode"": 3, ""sparse_block_size"": 1, ""deterministic"": false}","[[-10, 10], [-10, 10], [-10, 10], [-10, 10], [-1, 1], [1, 2], [-1000, 1000], [0, 100], [-10, 10], [-10, 10]]",M-float16-TND-Q136x48x512-K65536x1x512-sparse3-rope | baseline_kernels: SparseLightningIndexerGradKLLoss×1
SparseLightningIndexerGradKLLossEnhance,15,"[[528, 64, 512], [362931, 1, 512], [528, 32, 128], [362931, 1, 128], [528, 32], [528, 1, 1024], [1, 528, 64], [1, 528, 64], [528, 64, 64], [362931, 1, 64]]","[""float16"", ""float16"", ""float16"", ""float16"", ""float16"", ""int32"", ""float32"", ""float32"", ""float16"", ""float16""]","{""scale_value"": 0.04166666666666666, ""layout"": ""TND"", ""actual_seq_lengths_query"": [1, 3, 6, 10, 15, 21, 28, 36, 45, 55, 66, 78, 91, 105, 120, 136, 153, 171, 190, 210, 231, 253, 276, 300, 325, 351, 378, 406, 435, 465, 496, 528], ""actual_seq_lengths_key"": [326, 1704, 7323, 8115, 8627, 9651, 11699, 14259, 17843, 22451, 28083, 34227, 41395, 49587, 58803, 69043, 80307, 92595, 105907, 119731, 134579, 150451, 167347, 185267, 204211, 224179, 245171, 266675, 289203, 312755, 337331, 362931], ""sparse_mode"": 3, ""sparse_block_size"": 1, ""deterministic"": true}","[[-10, 10], [-10, 10], [-10, 10], [-10, 10], [-1, 1], [-1, 0], [-1, 1], [-1000, 1000], [-10, 10], [-10, 10]]",L-float16-TND-Q528x64x512-K362931x1x512-sparse3-rope | baseline_kernels: SparseLightningIndexerGradKLLoss×1
SparseLightningIndexerGradKLLossEnhance,16,"[[2080, 96, 512], [145408, 1, 512], [2080, 48, 128], [145408, 1, 128], [2080, 48], [2080, 1, 1024], [1, 2080, 96], [1, 2080, 96], [2080, 96, 64], [145408, 1, 64]]","[""float16"", ""float16"", ""float16"", ""float16"", ""float16"", ""int32"", ""float32"", ""float32"", ""float16"", ""float16""]","{""scale_value"": 0.04166666666666666, ""layout"": ""TND"", ""actual_seq_lengths_query"": [1, 3, 6, 10, 15, 21, 28, 36, 45, 55, 66, 78, 91, 105, 120, 136, 153, 171, 190, 210, 231, 253, 276, 300, 325, 351, 378, 406, 435, 465, 496, 528, 561, 595, 630, 666, 703, 741, 780, 820, 861, 903, 946, 990, 1035, 1081, 1128, 1176, 1225, 1275, 1326, 1378, 1431, 1485, 1540, 1596, 1653, 1711, 1770, 1830, 1891, 1953, 2016, 2080], ""actual_seq_lengths_key"": [256, 576, 960, 1408, 1920, 2496, 3136, 3840, 4608, 5440, 6336, 7296, 8320, 9408, 10560, 11776, 13056, 14400, 15808, 17280, 18816, 20416, 22080, 23808, 25600, 27456, 29376, 31360, 33408, 35520, 37696, 39936, 42240, 44608, 47040, 49536, 52096, 54720, 57408, 60160, 62976, 65856, 68800, 71808, 74880, 78016, 81216, 84480, 87808, 91200, 94656, 98176, 101760, 105408, 109120, 112896, 116736, 120640, 124608, 128640, 132736, 136896, 141120, 145408], ""sparse_mode"": 3, ""sparse_block_size"": 1, ""deterministic"": true}","[[-10, 10], [-10, 10], [-10, 10], [-10, 10], [-1, 1], [1, 2], [-1000, 1000], [0, 100], [-10, 10], [-10, 10]]",L-float16-TND-Q2080x96x512-K145408x1x512-sparse3-rope | baseline_kernels: SparseLightningIndexerGradKLLoss×1
SparseLightningIndexerGradKLLossEnhance,17,"[[1, 32, 512], [524288, 1, 512], [1, 16, 128], [524288, 1, 128], [1, 16], [1, 1, 2048], [1, 1, 32], [1, 1, 32], [1, 32, 64], [524288, 1, 64]]","[""bfloat16"", ""bfloat16"", ""bfloat16"", ""bfloat16"", ""bfloat16"", ""int32"", ""float32"", ""float32"", ""bfloat16"", ""bfloat16""]","{""scale_value"": 0.04166666666666666, ""layout"": ""TND"", ""actual_seq_lengths_query"": [1], ""actual_seq_lengths_key"": [524288], ""sparse_mode"": 3, ""sparse_block_size"": 1, ""deterministic"": true}","[[-1, 1], [-1, 1], [-1, 1], [-1, 1], [-1, 1], [0, 1], [0, 100], [-10, 10], [-1, 1], [-1, 1]]",L-bfloat16-TND-Q1x32x512-K524288x1x512-sparse3-rope | baseline_kernels: SparseLightningIndexerGradKLLoss×1
SparseLightningIndexerGradKLLossEnhance,18,"[[32768, 48, 512], [32768, 1, 512], [32768, 24, 128], [32768, 1, 128], [32768, 24], [32768, 1, 2048], [1, 32768, 48], [1, 32768, 48], [32768, 48, 64], [32768, 1, 64]]","[""float16"", ""float16"", ""float16"", ""float16"", ""float16"", ""int32"", ""float32"", ""float32"", ""float16"", ""float16""]","{""scale_value"": 0.04166666666666666, ""layout"": ""TND"", ""actual_seq_lengths_query"": [21251, 21375, 21402, 21532, 21869, 21940, 22266, 22889, 23125, 23633, 24529, 24737, 25052, 25175, 29299, 29460, 29678, 30979, 31452, 32545, 32768], ""actual_seq_lengths_key"": [21251, 21375, 21402, 21532, 21869, 21940, 22266, 22889, 23125, 23633, 24529, 24737, 25052, 25175, 29299, 29460, 29678, 30979, 31452, 32545, 32768], ""sparse_mode"": 3, ""sparse_block_size"": 1, ""deterministic"": true}","[[-10, 10], [-10, 10], [-10, 10], [-10, 10], [-1, 1], [-1, 0], [-1, 1], [-1000, 1000], [-10, 10], [-10, 10]]",L-float16-TND-Q32768x48x512-K32768x1x512-sparse3-rope | baseline_kernels: SparseLightningIndexerGradKLLoss×1
SparseLightningIndexerGradKLLossEnhance,19,"[[231, 48, 512], [11617, 1, 512], [231, 24, 128], [11617, 1, 128], [231, 24], [231, 1, 2048], [1, 231, 48], [1, 231, 48], [231, 48, 64], [11617, 1, 64]]","[""float16"", ""float16"", ""float16"", ""float16"", ""float16"", ""int32"", ""float32"", ""float32"", ""float16"", ""float16""]","{""scale_value"": 0.04166666666666666, ""layout"": ""TND"", ""actual_seq_lengths_query"": [1, 3, 6, 10, 15, 21, 28, 36, 45, 55, 66, 78, 91, 105, 120, 136, 153, 171, 190, 210, 231], ""actual_seq_lengths_key"": [100, 224, 251, 381, 718, 789, 1115, 1738, 1974, 2482, 3378, 3586, 3901, 4024, 8148, 8309, 8527, 9828, 10301, 11394, 11617], ""sparse_mode"": 3, ""sparse_block_size"": 1, ""deterministic"": true}","[[-10, 10], [-10, 10], [-10, 10], [-10, 10], [-1, 1], [-1, 0], [-1, 1], [-1000, 1000], [-10, 10], [-10, 10]]",M-float16-TND-Q231x48x512-K11617x1x512-sparse3-rope | baseline_kernels: SparseLightningIndexerGradKLLoss×1
SparseLightningIndexerGradKLLossEnhance,20,"[[1, 32, 512], [65536, 1, 512], [1, 16, 128], [65536, 1, 128], [1, 16], [1, 1, 2048], [1, 1, 32], [1, 1, 32], [1, 32, 64], [65536, 1, 64]]","[""bfloat16"", ""bfloat16"", ""bfloat16"", ""bfloat16"", ""bfloat16"", ""int32"", ""float32"", ""float32"", ""bfloat16"", ""bfloat16""]","{""scale_value"": 0.04166666666666666, ""layout"": ""TND"", ""actual_seq_lengths_query"": [1], ""actual_seq_lengths_key"": [65536], ""sparse_mode"": 3, ""sparse_block_size"": 1, ""deterministic"": true}","[[-1, 1], [-1, 1], [-1, 1], [-1, 1], [-1, 1], [0, 1], [0, 100], [-10, 10], [-1, 1], [-1, 1]]",M-bfloat16-TND-Q1x32x512-K65536x1x512-sparse3-rope | baseline_kernels: SparseLightningIndexerGradKLLoss×1
