operator,case_id,input_shape,dtype,attrs,value_range,baseline_perf_us,t_hw_us,note
AiInfraSparseFlashAttentionGqa,11,"[[2048, 16, 128], [512, 128, 1, 128], [512, 128, 1, 128], [2048, 1, 48], [1, 512]]","[""bfloat16"", ""bfloat16"", ""bfloat16"", ""int32"", ""int32""]","{""scale_value"": 0.08838834764831843, ""sparse_block_size"": 64, ""sparse_mode"": 3, ""block_size"": 128, ""sparse_block_count"": 48, ""actual_seq_lengths_query"": [2048], ""actual_seq_lengths_kv"": [65536], ""return_softmax_lse"": false, ""pre_tokens"": 9223372036854775807, ""next_tokens"": 9223372036854775807, ""num_query_heads"": 16, ""num_key_value_heads"": 1, ""input_layout"": ""TND"", ""input_layout_kv"": ""PA_BSND""}","[[-1, 1], [-1, 1], [-1, 1], [0, 65535], null]",7535.571,2958.499,M-bfloat16-TND-PA_BSND-Q2048x16x128-K512x128x1x128-top48-sparse3 | baseline_kernels: SparseFlashAttention×1
AiInfraSparseFlashAttentionGqa,12,"[[2048, 16, 128], [384, 128, 1, 128], [384, 128, 1, 128], [2048, 1, 48], [1, 384]]","[""bfloat16"", ""bfloat16"", ""bfloat16"", ""int32"", ""int32""]","{""scale_value"": 0.08838834764831843, ""sparse_block_size"": 64, ""sparse_mode"": 3, ""block_size"": 128, ""sparse_block_count"": 48, ""actual_seq_lengths_query"": [2048], ""actual_seq_lengths_kv"": [49152], ""return_softmax_lse"": false, ""pre_tokens"": 9223372036854775807, ""next_tokens"": 9223372036854775807, ""num_query_heads"": 16, ""num_key_value_heads"": 1, ""input_layout"": ""TND"", ""input_layout_kv"": ""PA_BSND""}","[[-1, 1], [-1, 1], [-1, 1], [0, 49151], null]",5627.612,2956.919,M-bfloat16-TND-PA_BSND-Q2048x16x128-K384x128x1x128-top48-sparse3 | baseline_kernels: SparseFlashAttention×1
AiInfraSparseFlashAttentionGqa,13,"[[2048, 16, 128], [256, 128, 1, 128], [256, 128, 1, 128], [2048, 1, 48], [1, 256]]","[""bfloat16"", ""bfloat16"", ""bfloat16"", ""int32"", ""int32""]","{""scale_value"": 0.08838834764831843, ""sparse_block_size"": 64, ""sparse_mode"": 3, ""block_size"": 128, ""sparse_block_count"": 48, ""actual_seq_lengths_query"": [2048], ""actual_seq_lengths_kv"": [32768], ""return_softmax_lse"": false, ""pre_tokens"": 9223372036854775807, ""next_tokens"": 9223372036854775807, ""num_query_heads"": 16, ""num_key_value_heads"": 1, ""input_layout"": ""TND"", ""input_layout_kv"": ""PA_BSND""}","[[-1, 1], [-1, 1], [-1, 1], [0, 32767], null]",3779.976,2953.679,M-bfloat16-TND-PA_BSND-Q2048x16x128-K256x128x1x128-top48-sparse3 | baseline_kernels: SparseFlashAttention×1
AiInfraSparseFlashAttentionGqa,14,"[[2048, 16, 128], [128, 128, 1, 128], [128, 128, 1, 128], [2048, 1, 48], [1, 128]]","[""bfloat16"", ""bfloat16"", ""bfloat16"", ""int32"", ""int32""]","{""scale_value"": 0.08838834764831843, ""sparse_block_size"": 64, ""sparse_mode"": 3, ""block_size"": 128, ""sparse_block_count"": 48, ""actual_seq_lengths_query"": [2048], ""actual_seq_lengths_kv"": [16384], ""return_softmax_lse"": false, ""pre_tokens"": 9223372036854775807, ""next_tokens"": 9223372036854775807, ""num_query_heads"": 16, ""num_key_value_heads"": 1, ""input_layout"": ""TND"", ""input_layout_kv"": ""PA_BSND""}","[[-1, 1], [-1, 1], [-1, 1], [0, 16383], null]",1923.178,2954.699,M-bfloat16-TND-PA_BSND-Q2048x16x128-K128x128x1x128-top48-sparse3 | baseline_kernels: SparseFlashAttention×1
AiInfraSparseFlashAttentionGqa,15,"[[2048, 16, 128], [64, 128, 1, 128], [64, 128, 1, 128], [2048, 1, 48], [1, 64]]","[""bfloat16"", ""bfloat16"", ""bfloat16"", ""int32"", ""int32""]","{""scale_value"": 0.08838834764831843, ""sparse_block_size"": 64, ""sparse_mode"": 3, ""block_size"": 128, ""sparse_block_count"": 48, ""actual_seq_lengths_query"": [2048], ""actual_seq_lengths_kv"": [8192], ""return_softmax_lse"": false, ""pre_tokens"": 9223372036854775807, ""next_tokens"": 9223372036854775807, ""num_query_heads"": 16, ""num_key_value_heads"": 1, ""input_layout"": ""TND"", ""input_layout_kv"": ""PA_BSND""}","[[-1, 1], [-1, 1], [-1, 1], [0, 8191], null]",931.799,2958.299,M-bfloat16-TND-PA_BSND-Q2048x16x128-K64x128x1x128-top48-sparse3-rope | baseline_kernels: SparseFlashAttention×1
AiInfraSparseFlashAttentionGqa,16,"[[2048, 16, 128], [2048, 1, 128], [2048, 1, 128], [2048, 1, 48]]","[""bfloat16"", ""bfloat16"", ""bfloat16"", ""int32""]","{""scale_value"": 0.08838834764831843, ""sparse_block_size"": 64, ""sparse_mode"": 3, ""block_size"": 0, ""sparse_block_count"": 48, ""actual_seq_lengths_query"": [2048], ""actual_seq_lengths_kv"": [2048], ""return_softmax_lse"": false, ""pre_tokens"": 9223372036854775807, ""next_tokens"": 9223372036854775807, ""num_query_heads"": 16, ""num_key_value_heads"": 1, ""input_layout"": ""TND"", ""input_layout_kv"": ""TND""}","[[-1, 1], [-1, 1], [-1, 1], [0, 2047]]",262.245,1489.35,M-bfloat16-TND-TND-Q2048x16x128-K2048x1x128-top48-sparse3 | baseline_kernels: SparseFlashAttention×1
AiInfraSparseFlashAttentionGqa,17,"[[1, 16, 128], [512, 128, 1, 128], [512, 128, 1, 128], [1, 1, 48], [1, 512]]","[""bfloat16"", ""bfloat16"", ""bfloat16"", ""int32"", ""int32""]","{""scale_value"": 0.08838834764831843, ""sparse_block_size"": 64, ""sparse_mode"": 3, ""block_size"": 128, ""sparse_block_count"": 48, ""actual_seq_lengths_query"": [1], ""actual_seq_lengths_kv"": [65536], ""return_softmax_lse"": false, ""pre_tokens"": 9223372036854775807, ""next_tokens"": 9223372036854775807, ""num_query_heads"": 16, ""num_key_value_heads"": 1, ""input_layout"": ""TND"", ""input_layout_kv"": ""PA_BSND""}","[[-1, 1], [-1, 1], [-1, 1], [0, 65535], null]",60.261,49.901,M-bfloat16-TND-PA_BSND-Q1x16x128-K512x128x1x128-top48-sparse3 | baseline_kernels: SparseFlashAttention×1
AiInfraSparseFlashAttentionGqa,18,"[[64, 16, 128], [1024, 128, 1, 128], [1024, 128, 1, 128], [64, 1, 48], [8, 128]]","[""bfloat16"", ""bfloat16"", ""bfloat16"", ""int32"", ""int32""]","{""scale_value"": 0.08838834764831843, ""sparse_block_size"": 64, ""sparse_mode"": 3, ""block_size"": 128, ""sparse_block_count"": 48, ""actual_seq_lengths_query"": [8, 16, 24, 32, 40, 48, 56, 64], ""actual_seq_lengths_kv"": [16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384], ""return_softmax_lse"": false, ""pre_tokens"": 9223372036854775807, ""next_tokens"": 9223372036854775807, ""num_query_heads"": 16, ""num_key_value_heads"": 1, ""input_layout"": ""TND"", ""input_layout_kv"": ""PA_BSND""}","[[-1, 1], [-1, 1], [-1, 1], [0, 16383], null]",153.703,163.183,M-bfloat16-TND-PA_BSND-Q64x16x128-K1024x128x1x128-top48-sparse3 | baseline_kernels: SparseFlashAttention×1
AiInfraSparseFlashAttentionGqa,19,"[[64, 16, 128], [4096, 128, 1, 128], [4096, 128, 1, 128], [64, 1, 48], [8, 512]]","[""bfloat16"", ""bfloat16"", ""bfloat16"", ""int32"", ""int32""]","{""scale_value"": 0.08838834764831843, ""sparse_block_size"": 64, ""sparse_mode"": 3, ""block_size"": 128, ""sparse_block_count"": 48, ""actual_seq_lengths_query"": [8, 16, 24, 32, 40, 48, 56, 64], ""actual_seq_lengths_kv"": [65536, 65536, 65536, 65536, 65536, 65536, 65536, 65536], ""return_softmax_lse"": false, ""pre_tokens"": 9223372036854775807, ""next_tokens"": 9223372036854775807, ""num_query_heads"": 16, ""num_key_value_heads"": 1, ""input_layout"": ""TND"", ""input_layout_kv"": ""PA_BSND""}","[[-1, 1], [-1, 1], [-1, 1], [0, 65535], null]",502.57,169.463,L-bfloat16-TND-PA_BSND-Q64x16x128-K4096x128x1x128-top48-sparse3 | baseline_kernels: SparseFlashAttention×1
AiInfraSparseFlashAttentionGqa,20,"[[64, 16, 128], [12288, 128, 1, 128], [12288, 128, 1, 128], [64, 1, 48], [8, 1536]]","[""bfloat16"", ""bfloat16"", ""bfloat16"", ""int32"", ""int32""]","{""scale_value"": 0.08838834764831843, ""sparse_block_size"": 64, ""sparse_mode"": 3, ""block_size"": 128, ""sparse_block_count"": 48, ""actual_seq_lengths_query"": [8, 16, 24, 32, 40, 48, 56, 64], ""actual_seq_lengths_kv"": [196608, 196608, 196608, 196608, 196608, 196608, 196608, 196608], ""return_softmax_lse"": false, ""pre_tokens"": 9223372036854775807, ""next_tokens"": 9223372036854775807, ""num_query_heads"": 16, ""num_key_value_heads"": 1, ""input_layout"": ""TND"", ""input_layout_kv"": ""PA_BSND""}","[[-1, 1], [-1, 1], [-1, 1], [0, 196607], null]",1372.087,183.304,L-bfloat16-TND-PA_BSND-Q64x16x128-K12288x128x1x128-top48-sparse3 | baseline_kernels: SparseFlashAttention×1
