operator,case_id,input_shape,dtype,attrs,value_range,note
AiInfraSparseFlashAttentionPioneer,11,"[[26, 32, 512], [16905, 64, 1, 512], [16905, 64, 1, 512], [26, 1, 2048], [32, 1024]]","[""bfloat16"", ""bfloat16"", ""bfloat16"", ""int32"", ""int32""]","{""scale_value"": 0.044194173824159216, ""sparse_block_size"": 1, ""sparse_mode"": 0, ""block_size"": 64, ""sparse_block_count"": 2048, ""actual_seq_lengths_query"": [60, 8, 23, 3, 6, 286, 74, 41, 10, 87, 145, 58, 101, 8, 250, 23, 94, 36, 55, 255, 46, 83, 36, 40, 13, 26, 18, 29, 99, 6, 3, 26], ""actual_seq_lengths_kv"": [12561, 20063, 56155, 5821, 37181, 41984, 22460, 1084, 12302, 62081, 53870, 10038, 60911, 57347, 47875, 29240, 65536, 29564, 32678, 51983, 17438, 43133, 21965, 12003, 33805, 12201, 21472, 46138, 19220, 55414, 38824, 48768], ""return_softmax_lse"": false, ""pre_tokens"": 9223372036854775807, ""next_tokens"": 9223372036854775807, ""num_query_heads"": 32, ""num_key_value_heads"": 1, ""layout_query"": ""TND"", ""layout_kv"": ""PA_BSND"", ""attention_mode"": 0}","[[-1, 1], [-1, 1], [-1, 1], [0, 65535], null]",L-bfloat16-TND-PA_BSND-Q26x32x512-K16905x64x1x512-top2048-sparse0 | baseline_kernels: SparseFlashAttention×1
AiInfraSparseFlashAttentionPioneer,12,"[[48, 48, 512], [183, 128, 1, 512], [183, 128, 1, 512], [48, 1, 2048], [3, 122]]","[""float16"", ""float16"", ""float16"", ""int32"", ""int32""]","{""scale_value"": 0.044194173824159216, ""sparse_block_size"": 1, ""sparse_mode"": 3, ""block_size"": 128, ""sparse_block_count"": 2048, ""actual_seq_lengths_query"": [44, 76, 48], ""actual_seq_lengths_kv"": [15616, 7481, 242], ""return_softmax_lse"": false, ""pre_tokens"": 9223372036854775807, ""next_tokens"": 9223372036854775807, ""num_query_heads"": 48, ""num_key_value_heads"": 1, ""layout_query"": ""TND"", ""layout_kv"": ""PA_BSND"", ""attention_mode"": 0}","[[-1, 1], [-1, 1], [-1, 1], [0, 15615], null]",M-float16-TND-PA_BSND-Q48x48x512-K183x128x1x512-top2048-sparse3 | baseline_kernels: SparseFlashAttention×1
AiInfraSparseFlashAttentionPioneer,13,"[[76, 48, 512], [181, 128, 1, 512], [181, 128, 1, 512], [76, 1, 2048], [2, 122]]","[""float16"", ""float16"", ""float16"", ""int32"", ""int32""]","{""scale_value"": 0.044194173824159216, ""sparse_block_size"": 1, ""sparse_mode"": 3, ""block_size"": 128, ""sparse_block_count"": 2048, ""actual_seq_lengths_query"": [44, 76], ""actual_seq_lengths_kv"": [15616, 7481], ""return_softmax_lse"": false, ""pre_tokens"": 9223372036854775807, ""next_tokens"": 9223372036854775807, ""num_query_heads"": 48, ""num_key_value_heads"": 1, ""layout_query"": ""TND"", ""layout_kv"": ""PA_BSND"", ""attention_mode"": 0}","[[-1, 1], [-1, 1], [-1, 1], [0, 15615], null]",M-float16-TND-PA_BSND-Q76x48x512-K181x128x1x512-top2048-sparse3 | baseline_kernels: SparseFlashAttention×1
AiInfraSparseFlashAttentionPioneer,14,"[[44, 48, 512], [2, 128, 1, 512], [2, 128, 1, 512], [44, 1, 2048], [1, 2]]","[""float16"", ""float16"", ""float16"", ""int32"", ""int32""]","{""scale_value"": 0.044194173824159216, ""sparse_block_size"": 1, ""sparse_mode"": 3, ""block_size"": 128, ""sparse_block_count"": 2048, ""actual_seq_lengths_query"": [44], ""actual_seq_lengths_kv"": [242], ""return_softmax_lse"": false, ""pre_tokens"": 9223372036854775807, ""next_tokens"": 9223372036854775807, ""num_query_heads"": 48, ""num_key_value_heads"": 1, ""layout_query"": ""TND"", ""layout_kv"": ""PA_BSND"", ""attention_mode"": 0}","[[-1, 1], [-1, 1], [-1, 1], [0, 241], null]",S-float16-TND-PA_BSND-Q44x48x512-K2x128x1x512-top2048-sparse3 | baseline_kernels: SparseFlashAttention×1
AiInfraSparseFlashAttentionPioneer,15,"[[20, 48, 512], [2, 128, 1, 512], [2, 128, 1, 512], [20, 1, 2048], [1, 2]]","[""float16"", ""float16"", ""float16"", ""int32"", ""int32""]","{""scale_value"": 0.044194173824159216, ""sparse_block_size"": 1, ""sparse_mode"": 3, ""block_size"": 128, ""sparse_block_count"": 2048, ""actual_seq_lengths_query"": [20], ""actual_seq_lengths_kv"": [242], ""return_softmax_lse"": false, ""pre_tokens"": 9223372036854775807, ""next_tokens"": 9223372036854775807, ""num_query_heads"": 48, ""num_key_value_heads"": 1, ""layout_query"": ""TND"", ""layout_kv"": ""PA_BSND"", ""attention_mode"": 0}","[[-1, 1], [-1, 1], [-1, 1], [0, 241], null]",S-float16-TND-PA_BSND-Q20x48x512-K2x128x1x512-top2048-sparse3 | baseline_kernels: SparseFlashAttention×1
AiInfraSparseFlashAttentionPioneer,16,"[[1, 48, 512], [2, 128, 1, 512], [2, 128, 1, 512], [1, 1, 2048], [1, 2]]","[""float16"", ""float16"", ""float16"", ""int32"", ""int32""]","{""scale_value"": 0.044194173824159216, ""sparse_block_size"": 1, ""sparse_mode"": 3, ""block_size"": 128, ""sparse_block_count"": 2048, ""actual_seq_lengths_query"": [1], ""actual_seq_lengths_kv"": [129], ""return_softmax_lse"": false, ""pre_tokens"": 9223372036854775807, ""next_tokens"": 9223372036854775807, ""num_query_heads"": 48, ""num_key_value_heads"": 1, ""layout_query"": ""TND"", ""layout_kv"": ""PA_BSND"", ""attention_mode"": 0}","[[-1, 1], [-1, 1], [-1, 1], [0, 128], null]",S-float16-TND-PA_BSND-Q1x48x512-K2x128x1x512-top2048-sparse3 | baseline_kernels: SparseFlashAttention×1
AiInfraSparseFlashAttentionPioneer,17,"[[128, 128, 512], [4, 128, 1, 512], [4, 128, 1, 512], [128, 1, 2048], [1, 4]]","[""float16"", ""float16"", ""float16"", ""int32"", ""int32""]","{""scale_value"": 0.044194173824159216, ""sparse_block_size"": 1, ""sparse_mode"": 3, ""block_size"": 128, ""sparse_block_count"": 2048, ""actual_seq_lengths_query"": [128], ""actual_seq_lengths_kv"": [480], ""return_softmax_lse"": false, ""pre_tokens"": 9223372036854775807, ""next_tokens"": 9223372036854775807, ""num_query_heads"": 128, ""num_key_value_heads"": 1, ""layout_query"": ""TND"", ""layout_kv"": ""PA_BSND"", ""attention_mode"": 0}","[[-1, 1], [-1, 1], [-1, 1], [0, 479], null]",M-float16-TND-PA_BSND-Q128x128x512-K4x128x1x512-top2048-sparse3 | baseline_kernels: SparseFlashAttention×1
AiInfraSparseFlashAttentionPioneer,18,"[[1, 128, 512], [1, 128, 1, 512], [1, 128, 1, 512], [1, 1, 2048], [1, 1]]","[""float16"", ""float16"", ""float16"", ""int32"", ""int32""]","{""scale_value"": 0.044194173824159216, ""sparse_block_size"": 1, ""sparse_mode"": 3, ""block_size"": 128, ""sparse_block_count"": 2048, ""actual_seq_lengths_query"": [1], ""actual_seq_lengths_kv"": [34], ""return_softmax_lse"": false, ""pre_tokens"": 9223372036854775807, ""next_tokens"": 9223372036854775807, ""num_query_heads"": 128, ""num_key_value_heads"": 1, ""layout_query"": ""TND"", ""layout_kv"": ""PA_BSND"", ""attention_mode"": 0}","[[-1, 1], [-1, 1], [-1, 1], [0, 33], null]",S-float16-TND-PA_BSND-Q1x128x512-K1x128x1x512-top2048-sparse3 | baseline_kernels: SparseFlashAttention×1
AiInfraSparseFlashAttentionPioneer,19,"[[1, 128, 512], [1, 128, 1, 512], [1, 128, 1, 512], [1, 1, 2048], [1, 1]]","[""float16"", ""float16"", ""float16"", ""int32"", ""int32""]","{""scale_value"": 0.044194173824159216, ""sparse_block_size"": 1, ""sparse_mode"": 3, ""block_size"": 128, ""sparse_block_count"": 2048, ""actual_seq_lengths_query"": [1], ""actual_seq_lengths_kv"": [35], ""return_softmax_lse"": false, ""pre_tokens"": 9223372036854775807, ""next_tokens"": 9223372036854775807, ""num_query_heads"": 128, ""num_key_value_heads"": 1, ""layout_query"": ""TND"", ""layout_kv"": ""PA_BSND"", ""attention_mode"": 0}","[[-1, 1], [-1, 1], [-1, 1], [0, 34], null]",S-float16-TND-PA_BSND-Q1x128x512-K1x128x1x512-top2048-sparse3 | baseline_kernels: SparseFlashAttention×1
AiInfraSparseFlashAttentionPioneer,20,"[[1, 128, 512], [1, 128, 1, 512], [1, 128, 1, 512], [1, 1, 2048], [1, 1]]","[""float16"", ""float16"", ""float16"", ""int32"", ""int32""]","{""scale_value"": 0.044194173824159216, ""sparse_block_size"": 1, ""sparse_mode"": 3, ""block_size"": 128, ""sparse_block_count"": 2048, ""actual_seq_lengths_query"": [1], ""actual_seq_lengths_kv"": [36], ""return_softmax_lse"": false, ""pre_tokens"": 9223372036854775807, ""next_tokens"": 9223372036854775807, ""num_query_heads"": 128, ""num_key_value_heads"": 1, ""layout_query"": ""TND"", ""layout_kv"": ""PA_BSND"", ""attention_mode"": 0}","[[-1, 1], [-1, 1], [-1, 1], [0, 35], null]",S-float16-TND-PA_BSND-Q1x128x512-K1x128x1x512-top2048-sparse3 | baseline_kernels: SparseFlashAttention×1
