operator,case_id,input_shape,dtype,attrs,value_range,baseline_perf_us,t_hw_us,note
MLA,11,"[[128, 1, 128, 512], [128, 1, 128, 64], [128, 1024, 1, 512], [128, 1024, 1, 64], [128, 1024, 1, 512]]","[""float16"", ""float16"", ""float16"", ""float16"", ""float16""]","{""numKVHeads"": 1, ""scaleValue"": -1.0, ""inputLayout"": ""BSND""}","[-1, 1]",,158.38,L-float16-BSND-B128S1Skv4096Nq128-dnope512-decode-large-batch
MLA,12,"[[60, 1, 64, 512], [60, 1, 64, 64], [60, 2048, 1, 512], [60, 2048, 1, 64], [60, 2048, 1, 512]]","[""float16"", ""float16"", ""float16"", ""float16"", ""float16""]","{""numKVHeads"": 1, ""scaleValue"": -1.0, ""inputLayout"": ""BSND""}","[-1, 1]",,141.57,L-float16-BSND-B60S1Skv2048Nq64-dnope512-decode-large-batch
MLA,13,"[[2, 128, 128, 512], [2, 128, 128, 64], [2, 1, 128, 512], [2, 1, 128, 64], [2, 1, 128, 512]]","[""float16"", ""float16"", ""float16"", ""float16"", ""float16""]","{""numKVHeads"": 1, ""scaleValue"": -1.0, ""inputLayout"": ""BNSD""}","[-1, 1]",,25.78,M-float16-BNSD-B2Nq128S128-dnope512drope64-prefill
MLA,14,"[[2, 128, 128, 448], [2, 128, 128, 64], [2, 1, 128, 448], [2, 1, 128, 64], [2, 1, 128, 448]]","[""float16"", ""float16"", ""float16"", ""float16"", ""float16""]","{""numKVHeads"": 1, ""scaleValue"": -1.0, ""inputLayout"": ""BNSD""}","[-1, 1]",,22.75,M-float16-BNSD-B2Nq128S128-dnope448drope64-prefill
MLA,15,"[[2, 128, 512, 512], [2, 128, 512, 64], [2, 1, 512, 512], [2, 1, 512, 64], [2, 1, 512, 512]]","[""bfloat16"", ""bfloat16"", ""bfloat16"", ""bfloat16"", ""bfloat16""]","{""numKVHeads"": 1, ""scaleValue"": -1.0, ""inputLayout"": ""BNSD""}","[-1, 1]",,412.51,L-bfloat16-BNSD-B2Nq128S512-dnope512-long-prefill
MLA,16,"[[60, 128, 1, 512], [60, 128, 1, 64], [60, 1, 2048, 512], [60, 1, 2048, 64], [60, 1, 2048, 512]]","[""float16"", ""float16"", ""float16"", ""float16"", ""float16""]","{""numKVHeads"": 1, ""scaleValue"": -1.0, ""inputLayout"": ""BNSD""}","[-1, 1]",,143.87,L-float16-BNSD-B60Nq128S1Skv2048-decode-large-batch
MLA,17,"[[16, 2, 128, 512], [16, 2, 128, 64], [16, 2048, 1, 512], [16, 2048, 1, 64], [16, 2048, 1, 512]]","[""float16"", ""float16"", ""float16"", ""float16"", ""float16""]","{""numKVHeads"": 1, ""scaleValue"": -1.0, ""inputLayout"": ""BSND""}","[-1, 1]",,51.56,L-float16-BSND-B16Sq2Skv2048Nq128-dnope512-MTP
MLA,18,"[[96, 2, 128, 512], [96, 2, 128, 64], [96, 2048, 1, 512], [96, 2048, 1, 64], [96, 2048, 1, 512]]","[""bfloat16"", ""bfloat16"", ""bfloat16"", ""bfloat16"", ""bfloat16""]","{""numKVHeads"": 1, ""scaleValue"": -1.0, ""inputLayout"": ""BSND""}","[-1, 1]",,309.38,L-bfloat16-BSND-B96Sq2Skv4096Nq128-dnope512-MTP-large-batch
MLA,19,"[[16, 128, 2, 512], [16, 128, 2, 64], [16, 1, 2048, 512], [16, 1, 2048, 64], [16, 1, 2048, 512]]","[""float16"", ""float16"", ""float16"", ""float16"", ""float16""]","{""numKVHeads"": 1, ""scaleValue"": -1.0, ""inputLayout"": ""BNSD""}","[-1, 1]",,51.56,L-float16-BNSD-B16Nq128Sq2Skv2048-dnope512-MTP
MLA,20,"[[2, 128, 128, 512], [2, 128, 128, 64], [2, 128, 1, 512], [2, 128, 1, 64], [2, 128, 1, 512]]","[""float16"", ""float16"", ""float16"", ""float16"", ""float16""]","{""numKVHeads"": 1, ""scaleValue"": -1.0, ""inputLayout"": ""BSND""}","[0, 0]",,25.78,M-float16-BSND-zero-input
