operator,case_id,input_shape,dtype,attrs,value_range,note
LightningIndexerEnhance,11,"[[8, 512, 64, 128], [8, 6144, 1, 128], [8, 512, 64]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""actual_seq_lengths_query"": [508, 306, 420, 427, 3, 410, 196, 217], ""actual_seq_lengths_key"": [976, 5435, 4469, 5667, 1222, 540, 1016, 5535], ""layout_query"": ""BSND"", ""layout_key"": ""BSND"", ""sparse_count"": 2048, ""sparse_mode"": 0, ""sparse_block_size"": 1, ""sparse_block_mode"": 0}","[[-1, 1], [-1, 1], [-1, 1]]",M-bfloat16-BSND-BSND-Q8x512x64x128-K8x6144x1x128-sparse0 | baseline_kernels: TopK×1
LightningIndexerEnhance,12,"[[8, 448, 64, 128], [8, 448, 1, 128], [8, 448, 64]]","[""float16"", ""float16"", ""float16""]","{""actual_seq_lengths_query"": [82, 128, 46, 126, 6, 111, 19, 85], ""actual_seq_lengths_key"": [302, 302, 302, 302, 302, 302, 302, 302], ""layout_query"": ""BSND"", ""layout_key"": ""BSND"", ""sparse_count"": 2048, ""sparse_mode"": 3, ""sparse_block_size"": 1, ""sparse_block_mode"": 0}","[[-1, 1], [-1, 1], [-1, 1]]",M-float16-BSND-BSND-Q8x448x64x128-K8x448x1x128-sparse3 | baseline_kernels: TopK×1
LightningIndexerEnhance,13,"[[20877, 64, 128], [20877, 1, 128], [20877, 64]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""actual_seq_lengths_query"": [1134, 4596, 7648, 11226, 13696, 14328, 17420, 20877], ""actual_seq_lengths_key"": [1134, 4596, 7648, 11226, 13696, 14328, 17420, 20877], ""layout_query"": ""TND"", ""layout_key"": ""TND"", ""sparse_count"": 2048, ""sparse_mode"": 0, ""sparse_block_size"": 1, ""sparse_block_mode"": 0}","[[-1, 1], [-1, 1], [-1, 1]]",L-bfloat16-TND-TND-Q20877x64x128-K20877x1x128-sparse0 | baseline_kernels: TopK×1
LightningIndexerEnhance,14,"[[48, 2, 64, 128], [48, 1536, 1, 128], [48, 2, 64]]","[""float16"", ""float16"", ""float16""]","{""actual_seq_lengths_query"": [1, 1, 1, 1, 1, 1, 0, 0, 2, 2, 2, 0, 0, 2, 1, 1, 2, 2, 1, 1, 2, 0, 1, 2, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 2, 1, 1, 2, 1, 1, 1, 0, 2, 2, 2, 0, 0], ""actual_seq_lengths_key"": [121, 87, 95, 63, 64, 640, 72, 122, 123, 15, 640, 9, 20, 107, 110, 29, 118, 122, 33, 57, 640, 7, 22, 115, 40, 86, 56, 63, 17, 26, 36, 88, 20, 62, 86, 27, 82, 384, 59, 39, 72, 79, 1024, 31, 71, 13, 127, 640], ""layout_query"": ""BSND"", ""layout_key"": ""BSND"", ""sparse_count"": 2048, ""sparse_mode"": 3, ""sparse_block_size"": 1, ""sparse_block_mode"": 0}","[[-1, 1], [-1, 1], [-1, 1]]",M-float16-BSND-BSND-Q48x2x64x128-K48x1536x1x128-sparse3 | baseline_kernels: TopK×1
LightningIndexerEnhance,15,"[[4, 3, 64, 128], [4, 5824, 1, 128], [4, 3, 64]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""actual_seq_lengths_query"": [3, 1, 3, 1], ""actual_seq_lengths_key"": [], ""layout_query"": ""BSND"", ""layout_key"": ""BSND"", ""sparse_count"": 2048, ""sparse_mode"": 0, ""sparse_block_size"": 1, ""sparse_block_mode"": 0}","[[-1, 1], [-1, 1], [-1, 1]]",M-bfloat16-BSND-BSND-Q4x3x64x128-K4x5824x1x128-sparse0 | baseline_kernels: TopK×1
LightningIndexerEnhance,16,"[[537, 64, 128], [537, 1, 128], [537, 64]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""actual_seq_lengths_query"": [109, 196, 199, 247, 341, 417, 534, 537], ""actual_seq_lengths_key"": [109, 196, 199, 247, 341, 417, 534, 537], ""layout_query"": ""TND"", ""layout_key"": ""TND"", ""sparse_count"": 2048, ""sparse_mode"": 0, ""sparse_block_size"": 1, ""sparse_block_mode"": 0}","[[-1, 1], [-1, 1], [-1, 1]]",M-bfloat16-TND-TND-Q537x64x128-K537x1x128-sparse0 | baseline_kernels: TopK×1
LightningIndexerEnhance,17,"[[8, 32768, 64, 128], [8, 2176, 1, 128], [8, 32768, 64]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""actual_seq_lengths_query"": [], ""actual_seq_lengths_key"": [35, 43, 17, 1280, 48, 15, 106, 33], ""layout_query"": ""BSND"", ""layout_key"": ""BSND"", ""sparse_count"": 2048, ""sparse_mode"": 0, ""sparse_block_size"": 1, ""sparse_block_mode"": 0}","[[-1, 1], [-1, 1], [-1, 1]]",L-bfloat16-BSND-BSND-Q8x32768x64x128-K8x2176x1x128-sparse0 | baseline_kernels: TopK×1
LightningIndexerEnhance,18,"[[4, 256, 64, 128], [4, 1152, 1, 128], [4, 256, 64]]","[""float16"", ""float16"", ""float16""]","{""actual_seq_lengths_query"": [40, 40, 40, 40], ""actual_seq_lengths_key"": [40, 40, 40, 40], ""layout_query"": ""BSND"", ""layout_key"": ""BSND"", ""sparse_count"": 2048, ""sparse_mode"": 0, ""sparse_block_size"": 1, ""sparse_block_mode"": 0}","[[-1, 1], [-1, 1], [-1, 1]]",M-float16-BSND-BSND-Q4x256x64x128-K4x1152x1x128-sparse0 | baseline_kernels: TopK×1
LightningIndexerEnhance,19,"[[4, 1536, 64, 128], [4, 1536, 1, 128], [4, 1536, 64]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""actual_seq_lengths_query"": [1210, 1210, 1210, 1210], ""actual_seq_lengths_key"": [], ""layout_query"": ""BSND"", ""layout_key"": ""BSND"", ""sparse_count"": 2048, ""sparse_mode"": 0, ""sparse_block_size"": 1, ""sparse_block_mode"": 0}","[[-1, 1], [-1, 1], [-1, 1]]",M-bfloat16-BSND-BSND-Q4x1536x64x128-K4x1536x1x128-sparse0 | baseline_kernels: TopK×1
LightningIndexerEnhance,20,"[[8, 31680, 64, 128], [8, 31680, 1, 128], [8, 31680, 64]]","[""float16"", ""float16"", ""float16""]","{""actual_seq_lengths_query"": [27392, 47, 6528, 13824, 28544, 5, 28544, 1536], ""actual_seq_lengths_key"": [], ""layout_query"": ""BSND"", ""layout_key"": ""BSND"", ""sparse_count"": 2048, ""sparse_mode"": 0, ""sparse_block_size"": 1, ""sparse_block_mode"": 0}","[[-1, 1], [-1, 1], [-1, 1]]",L-float16-BSND-BSND-Q8x31680x64x128-K8x31680x1x128-sparse0 | baseline_kernels: TopK×1
